ROLE,AGE_TYPE,GENDER_TYPE,RACE_TYPE,JOB_CATEGORY_TYPE,LIFE_STAGE_TYPE,CAREER_STAGE_TYPE,SPECIAL_NEEDS_TYPE,EDUCATIONAL_LEVEL_TYPE,LANGUAGE_ABILITIES_TYPE,LITERACY_NUMERACY_PROFICIENCY_TYPE,LEARNING_PREFERENCES_TYPE,PRIOR_KNOWLEDGE_SKILLS_TYPE,RELATIONSHIP_TO_PEERS_TYPE,TENDENCY_TO_COMPETE_OR_COOPERATE_TYPE,SOCIAL_BACKGROUND_TYPE,COMPUTER_LITERACY_TYPE,ATTITUDE_TOWARDS_LEARNING_TYPE,MOTIVATIONAL_LEVEL_TYPE,BARRIERS_TO_LEARNING_INTERESTS,PERSONALITY_TYPE,REASONS_FOR_ATTENDING_COURSE_TYPE,COURSE_COMPLETION,TIME_TAKEN_TO_COMPLETE,ATTEMPTS_TAKEN,COURSE_FEEDBACK
learner,Millennials (25-40),Male,Caucasian,Executive,Late career,starter,Other,Doctoral degree,Fluent,Basic,Kinesthetic,Basic,Collaborative,Both,Suburban,Advanced,Neutral,Low,Interest,Introverted,Skill development,13.44,0,0,negative
admin,Generation X (40-55),Female,Caucasian,Mid-level,Early career,Accelerator,None,Bachelor's degree,Fluent,Intermediate,Reading/Writing,Basic,Supportive,Neither,Urban,Intermediate,Neutral,High,Interest,Extroverted,Skill development,22.6,0,0,positive
learner,Millennials (25-40),Female,Caucasian,Mid-level,Mid-career,Builder,Physical,Bachelor's degree,Proficient,Intermediate,Visual,Advanced,Collaborative,Both,Urban,Intermediate,Positive,Low,Interest,Extroverted,Career advancement,100.0,1,10,positive
learner,Generation Z (18-24),Female,Hispanic/Latino,Senior-level,Mid-career,Accelerator,None,Bachelor's degree,Fluent,Advanced,Visual,Intermediate,Independent,Competitive,Suburban,Advanced,Neutral,High,Resources,Extroverted,Personal interest,59.79,0,0,positive
admin,Baby Boomers (55-75),Male,African American,Entry-level,Early career,Builder,None,Doctoral degree,None,None,Auditory,Basic,Collaborative,Competitive,Urban,Intermediate,Positive,High,Accessibility,Introverted,Skill development,58.84,0,0,positive
admin,Generation X (40-55),Female,Caucasian,Entry-level,Mid-career,starter,None,Bachelor's degree,Fluent,Basic,Reading/Writing,Intermediate,Collaborative,Both,Suburban,Intermediate,Neutral,Low,Accessibility,Extroverted,Skill development,82.42,0,0,positive
learner,Generation X (40-55),Female,African American,Mid-level,Early career,starter,None,Bachelor's degree,Proficient,Basic,Kinesthetic,None,Competitive,Both,Suburban,Advanced,Positive,Low,Time,Introverted,Skill development,100.0,6,8,negative
admin,Generation X (40-55),Male,Hispanic/Latino,Senior-level,Mid-career,Builder,None,Master's degree,Proficient,Intermediate,Kinesthetic,Intermediate,Supportive,Competitive,Suburban,Intermediate,Neutral,Low,Time,Extroverted,Personal interest,4.71,0,0,positive
learner,Millennials (25-40),Other,Caucasian,Mid-level,Early career,Builder,Physical,Some college,Fluent,Basic,Visual,None,Collaborative,Both,Suburban,Intermediate,Positive,High,Interest,Introverted,Skill development,56.96,0,0,positive
learner,Baby Boomers (55-75),Male,Asian,Mid-level,Late career,starter,Mental,Bachelor's degree,Fluent,Intermediate,Visual,Intermediate,Competitive,Cooperative,Suburban,Advanced,Negative,Medium,Resources,Extroverted,Requirement,100.0,1,7,positive
admin,Millennials (25-40),Male,Caucasian,Entry-level,Late career,Builder,None,Bachelor's degree,Fluent,Intermediate,Reading/Writing,Advanced,Collaborative,Competitive,Suburban,Intermediate,Negative,High,Resources,Ambivert,Skill development,10.05,0,0,negative
learner,Millennials (25-40),Female,African American,Entry-level,Mid-career,Expert,Mental,High school or below,Fluent,Advanced,Kinesthetic,Intermediate,Competitive,Cooperative,Rural,Basic,Positive,High,Time,Extroverted,Career advancement,100.0,3,3,positive
learner,Millennials (25-40),Male,Hispanic/Latino,Mid-level,Mid-career,Builder,None,Bachelor's degree,Proficient,Intermediate,Reading/Writing,Advanced,Collaborative,Cooperative,Suburban,Advanced,Negative,Low,Accessibility,Ambivert,Career advancement,23.47,0,0,positive
learner,Millennials (25-40),Male,Caucasian,Entry-level,Late career,starter,Other,High school or below,Basic,Intermediate,Kinesthetic,Intermediate,Collaborative,Both,Urban,Intermediate,Neutral,Medium,Resources,Extroverted,Skill development,15.22,0,0,negative
learner,Generation X (40-55),Female,Asian,Mid-level,Early career,starter,None,Some college,Fluent,Advanced,Visual,Intermediate,Supportive,Both,Urban,None,Neutral,High,Resources,Introverted,Requirement,100.0,7,1,negative
learner,Generation X (40-55),Female,Other,Entry-level,Mid-career,Expert,None,High school or below,Fluent,Intermediate,Visual,Basic,Supportive,Competitive,Suburban,Advanced,Positive,Medium,Time,Ambivert,Career advancement,66.17,0,0,negative
admin,Generation Z (18-24),Female,Caucasian,Entry-level,Early career,Builder,Mental,Some college,Fluent,Intermediate,Kinesthetic,Advanced,Collaborative,Competitive,Urban,Basic,Positive,Medium,Interest,Introverted,Skill development,18.34,0,0,positive
learner,Generation X (40-55),Female,African American,Mid-level,Mid-career,starter,None,High school or below,Fluent,Intermediate,Auditory,Intermediate,Competitive,Competitive,Rural,Basic,Positive,High,Accessibility,Introverted,Skill development,22.75,0,0,positive
learner,Generation X (40-55),Male,African American,Mid-level,Mid-career,starter,Physical,Doctoral degree,Fluent,None,Reading/Writing,Basic,Collaborative,Neither,Urban,Intermediate,Positive,Medium,Accessibility,Extroverted,Requirement,24.27,0,0,positive
learner,Baby Boomers (55-75),Male,Caucasian,Entry-level,Mid-career,Expert,Physical,Some college,Fluent,Basic,Kinesthetic,Intermediate,Collaborative,Competitive,Urban,Intermediate,Positive,Low,Time,Ambivert,Career advancement,20.9,0,0,positive
admin,Generation X (40-55),Male,African American,Executive,Early career,Builder,None,Master's degree,Proficient,Advanced,Auditory,Basic,Competitive,Both,Urban,Intermediate,Positive,Medium,Time,Extroverted,Skill development,13.88,0,0,positive
learner,Generation X (40-55),Female,African American,Entry-level,Late career,Builder,None,Bachelor's degree,Proficient,Intermediate,Visual,Intermediate,Supportive,Both,Urban,Advanced,Negative,Low,Resources,Introverted,Skill development,16.79,0,0,negative
learner,Generation X (40-55),Male,Asian,Executive,Mid-career,starter,None,Bachelor's degree,Fluent,Intermediate,Auditory,Intermediate,Collaborative,Neither,Urban,Intermediate,Neutral,Medium,Interest,Extroverted,Skill development,18.88,0,0,negative
learner,Generation Z (18-24),Other,Caucasian,Entry-level,Late career,Builder,None,Doctoral degree,Proficient,Intermediate,Kinesthetic,Intermediate,Independent,Competitive,Urban,Basic,Positive,Low,Accessibility,Ambivert,Skill development,73.13,0,0,negative
admin,Generation X (40-55),Male,African American,Entry-level,Early career,Builder,None,Some college,Proficient,None,Reading/Writing,Intermediate,Competitive,Both,Suburban,Advanced,Positive,High,Time,Introverted,Requirement,64.87,0,0,negative
learner,Millennials (25-40),Female,Caucasian,Entry-level,Retirement,Accelerator,None,Bachelor's degree,Fluent,None,Reading/Writing,Intermediate,Independent,Both,Suburban,None,Positive,Low,Time,Extroverted,Career advancement,100.0,4,6,positive
learner,Generation Z (18-24),Male,Caucasian,Entry-level,Late career,starter,Physical,Master's degree,Fluent,Advanced,Auditory,Advanced,Competitive,Both,Suburban,Advanced,Neutral,Medium,Time,Extroverted,Career advancement,64.69,0,0,positive
learner,Generation X (40-55),Other,Caucasian,Senior-level,Mid-career,Accelerator,None,Master's degree,Fluent,Intermediate,Reading/Writing,Basic,Competitive,Both,Urban,Basic,Positive,Medium,Resources,Introverted,Career advancement,67.11,0,0,positive
learner,Generation X (40-55),Female,African American,Entry-level,Mid-career,starter,Mental,High school or below,Fluent,Advanced,Kinesthetic,Advanced,Collaborative,Competitive,Suburban,Advanced,Positive,Medium,Accessibility,Introverted,Career advancement,13.78,0,0,negative
admin,Generation X (40-55),Female,Asian,Entry-level,Mid-career,Builder,None,Doctoral degree,Proficient,Advanced,Kinesthetic,Intermediate,Collaborative,Competitive,Suburban,Advanced,Positive,High,Time,Ambivert,Personal interest,11.51,0,0,negative
learner,Millennials (25-40),Male,Other,Mid-level,Early career,Builder,None,High school or below,Proficient,Intermediate,Visual,Intermediate,Independent,Competitive,Urban,Advanced,Positive,High,Resources,Introverted,Personal interest,91.36,0,0,positive
learner,Millennials (25-40),Male,Caucasian,Entry-level,Late career,starter,None,Bachelor's degree,Fluent,Intermediate,Reading/Writing,Intermediate,Collaborative,Both,Urban,Intermediate,Positive,High,Time,Ambivert,Personal interest,64.43,0,0,positive
learner,Generation X (40-55),Male,African American,Entry-level,Mid-career,Builder,None,Bachelor's degree,Fluent,Intermediate,Visual,Intermediate,Independent,Cooperative,Suburban,Advanced,Positive,High,Time,Extroverted,Career advancement,100.0,1,10,positive
learner,Generation X (40-55),Female,African American,Senior-level,Early career,starter,None,Bachelor's degree,Fluent,Basic,Auditory,Intermediate,Collaborative,Competitive,Suburban,Advanced,Neutral,Medium,Interest,Introverted,Career advancement,48.62,0,0,negative
learner,Baby Boomers (55-75),Male,Hispanic/Latino,Executive,Early career,Builder,None,Bachelor's degree,Fluent,Advanced,Auditory,Intermediate,Collaborative,Competitive,Suburban,Intermediate,Positive,High,Resources,Ambivert,Skill development,100.0,2,9,negative
learner,Generation X (40-55),Other,Caucasian,Entry-level,Early career,starter,None,Doctoral degree,Fluent,Advanced,Visual,Advanced,Supportive,Cooperative,Suburban,Advanced,Positive,Low,Accessibility,Extroverted,Career advancement,77.0,0,0,positive
learner,Generation X (40-55),Male,African American,Senior-level,Mid-career,Builder,Physical,High school or below,Fluent,Intermediate,Auditory,Intermediate,Supportive,Competitive,Urban,Advanced,Neutral,High,Interest,Introverted,Career advancement,48.75,0,0,negative
learner,Generation X (40-55),Male,Hispanic/Latino,Entry-level,Mid-career,starter,None,Bachelor's degree,Fluent,Basic,Visual,Intermediate,Supportive,Competitive,Urban,Intermediate,Positive,Low,Resources,Extroverted,Skill development,100.0,3,9,negative
learner,Millennials (25-40),Female,Asian,Mid-level,Late career,Builder,None,Master's degree,Fluent,Intermediate,Kinesthetic,Intermediate,Competitive,Competitive,Suburban,Intermediate,Neutral,Low,Accessibility,Introverted,Skill development,100.0,4,6,positive
learner,Millennials (25-40),Male,African American,Executive,Mid-career,starter,None,Some college,Fluent,Basic,Reading/Writing,Advanced,Collaborative,Competitive,Rural,Advanced,Neutral,High,Interest,Introverted,Personal interest,76.34,0,0,negative
learner,Millennials (25-40),Male,Other,Entry-level,Mid-career,Accelerator,None,Bachelor's degree,Fluent,Basic,Auditory,None,Independent,Both,Suburban,Advanced,Positive,Medium,Interest,Extroverted,Skill development,65.16,0,0,positive
learner,Millennials (25-40),Male,Hispanic/Latino,Senior-level,Early career,Builder,None,Bachelor's degree,Fluent,Advanced,Reading/Writing,Advanced,Collaborative,Both,Urban,Intermediate,Positive,Medium,Interest,Introverted,Career advancement,27.8,0,0,positive
learner,Generation X (40-55),Male,African American,Senior-level,Mid-career,starter,Physical,Some college,Proficient,Basic,Auditory,Advanced,Collaborative,Both,Suburban,Intermediate,Positive,Low,Interest,Introverted,Skill development,36.62,0,0,negative
learner,Millennials (25-40),Female,Caucasian,Mid-level,Early career,Accelerator,None,Bachelor's degree,Basic,Advanced,Auditory,Advanced,Competitive,Neither,Urban,None,Positive,Low,Accessibility,Ambivert,Career advancement,93.15,0,0,positive
learner,Generation X (40-55),Male,African American,Entry-level,Mid-career,Accelerator,Other,Bachelor's degree,Fluent,None,Visual,Basic,Collaborative,Cooperative,Rural,Basic,Positive,Medium,Time,Ambivert,Career advancement,100.0,2,10,positive
admin,Generation X (40-55),Male,Caucasian,Entry-level,Late career,Accelerator,None,Bachelor's degree,Fluent,None,Kinesthetic,Intermediate,Collaborative,Cooperative,Urban,Intermediate,Positive,Low,Interest,Introverted,Skill development,30.78,0,0,negative
learner,Generation X (40-55),Male,Caucasian,Entry-level,Early career,starter,None,Some college,Fluent,Advanced,Visual,Basic,Competitive,Competitive,Rural,Intermediate,Positive,Medium,Interest,Extroverted,Skill development,2.83,0,0,positive
learner,Millennials (25-40),Male,African American,Entry-level,Retirement,starter,None,Bachelor's degree,None,Basic,Kinesthetic,None,Competitive,Cooperative,Urban,Advanced,Positive,Medium,Time,Extroverted,Career advancement,29.98,0,0,positive
learner,Generation Z (18-24),Other,Hispanic/Latino,Mid-level,Early career,Accelerator,None,Some college,Proficient,Intermediate,Kinesthetic,Basic,Supportive,Cooperative,Urban,Basic,Positive,High,Time,Introverted,Skill development,43.68,0,0,negative
learner,Baby Boomers (55-75),Female,Caucasian,Mid-level,Early career,starter,Other,High school or below,Proficient,Intermediate,Auditory,Basic,Competitive,Competitive,Suburban,Intermediate,Positive,High,Resources,Extroverted,Career advancement,6.5,0,0,negative
learner,Generation X (40-55),Male,Asian,Mid-level,Early career,Builder,None,Some college,Proficient,Advanced,Kinesthetic,Intermediate,Competitive,Competitive,Urban,None,Positive,Medium,Accessibility,Introverted,Skill development,100.0,1,3,negative
learner,Generation Z (18-24),Female,Hispanic/Latino,Entry-level,Mid-career,Accelerator,None,Some college,Fluent,Intermediate,Kinesthetic,Intermediate,Competitive,Both,Suburban,Basic,Neutral,Medium,Resources,Introverted,Skill development,31.27,0,0,positive
learner,Generation X (40-55),Other,Other,Entry-level,Early career,Expert,None,Bachelor's degree,None,Basic,Auditory,Intermediate,Supportive,Both,Suburban,Advanced,Positive,Medium,Resources,Extroverted,Career advancement,99.91,0,0,negative
learner,Generation X (40-55),Male,Caucasian,Entry-level,Early career,Builder,None,Some college,Proficient,Advanced,Auditory,Basic,Collaborative,Competitive,Urban,Basic,Negative,High,Resources,Introverted,Career advancement,100.0,5,2,negative
learner,Millennials (25-40),Male,Caucasian,Mid-level,Late career,Builder,Other,Master's degree,None,Basic,Auditory,Intermediate,Collaborative,Cooperative,Suburban,Intermediate,Positive,High,Time,Extroverted,Skill development,98.89,0,0,positive
learner,Baby Boomers (55-75),Male,Asian,Executive,Early career,Builder,Other,Master's degree,Basic,Advanced,Kinesthetic,Advanced,Independent,Cooperative,Urban,Intermediate,Positive,Medium,Time,Introverted,Career advancement,3.95,0,0,positive
learner,Generation X (40-55),Male,African American,Entry-level,Mid-career,starter,None,Some college,Basic,Intermediate,Reading/Writing,Intermediate,Supportive,Cooperative,Urban,Advanced,Positive,Medium,Interest,Introverted,Skill development,5.27,0,0,negative
admin,Generation X (40-55),Female,Asian,Entry-level,Early career,starter,None,Bachelor's degree,Fluent,Intermediate,Kinesthetic,Intermediate,Supportive,Both,Suburban,Basic,Neutral,Medium,Accessibility,Extroverted,Skill development,41.26,0,0,positive
learner,Millennials (25-40),Male,Asian,Mid-level,Mid-career,starter,None,Bachelor's degree,Fluent,Intermediate,Kinesthetic,Advanced,Independent,Both,Rural,Advanced,Positive,High,Resources,Introverted,Career advancement,23.53,0,0,positive
learner,Generation Z (18-24),Female,Caucasian,Entry-level,Mid-career,starter,None,Bachelor's degree,Fluent,Intermediate,Reading/Writing,None,Collaborative,Competitive,Urban,Intermediate,Positive,High,Interest,Introverted,Skill development,95.89,0,0,negative
learner,Generation X (40-55),Male,Hispanic/Latino,Senior-level,Mid-career,starter,None,Some college,Fluent,Basic,Reading/Writing,Intermediate,Collaborative,Cooperative,Suburban,Advanced,Positive,High,Time,Extroverted,Personal interest,2.27,0,0,negative
learner,Generation X (40-55),Male,Hispanic/Latino,Entry-level,Late career,Builder,None,Some college,Proficient,Advanced,Reading/Writing,Advanced,Competitive,Cooperative,Urban,Advanced,Positive,Medium,Accessibility,Introverted,Skill development,22.53,0,0,negative
learner,Generation X (40-55),Male,Caucasian,Senior-level,Early career,Expert,None,Bachelor's degree,Fluent,Advanced,Kinesthetic,Intermediate,Collaborative,Both,Suburban,Advanced,Neutral,High,Time,Ambivert,Requirement,100.0,4,8,negative
learner,Millennials (25-40),Male,Caucasian,Mid-level,Early career,Builder,Physical,Master's degree,Proficient,Intermediate,Kinesthetic,Intermediate,Collaborative,Both,Urban,Intermediate,Positive,High,Time,Extroverted,Requirement,68.74,0,0,negative
learner,Millennials (25-40),Female,Caucasian,Entry-level,Late career,Builder,None,High school or below,Fluent,Intermediate,Reading/Writing,None,Competitive,Cooperative,Suburban,Intermediate,Positive,Medium,Resources,Introverted,Skill development,100.0,5,4,positive
learner,Generation X (40-55),Male,Caucasian,Mid-level,Early career,Builder,Mental,Master's degree,Proficient,Advanced,Kinesthetic,Intermediate,Collaborative,Cooperative,Suburban,Intermediate,Negative,Low,Time,Introverted,Career advancement,45.36,0,0,negative
