ROLE,AGE_TYPE,GENDER_TYPE,RACE_TYPE,JOB_CATEGORY_TYPE,LIFE_STAGE_TYPE,CAREER_STAGE_TYPE,SPECIAL_NEEDS_TYPE,EDUCATIONAL_LEVEL_TYPE,LANGUAGE_ABILITIES_TYPE,LITERACY_NUMERACY_PROFICIENCY_TYPE,LEARNING_PREFERENCES_TYPE,PRIOR_KNOWLEDGE_SKILLS_TYPE,RELATIONSHIP_TO_PEERS_TYPE,TENDENCY_TO_COMPETE_OR_COOPERATE_TYPE,SOCIAL_BACKGROUND_TYPE,COMPUTER_LITERACY_TYPE,ATTITUDE_TOWARDS_LEARNING_TYPE,MOTIVATIONAL_LEVEL_TYPE,BARRIERS_TO_LEARNING_INTERESTS,PERSONALITY_TYPE,REASONS_FOR_ATTENDING_COURSE_TYPE,COURSE_COMPLETION,TIME_TAKEN_TO_COMPLETE,ATTEMPTS_TAKEN,COURSE_FEEDBACK
admin,Baby Boomers (55-75),Male,Asian,Senior-level,Late career,starter,None,Master's degree,Basic,Intermediate,Visual,Basic,Competitive,Neither,Urban,Basic,Negative,Low,Time,Extroverted,Skill development,39.21,0,0,negative
learner,Generation X (40-55),Female,Other,Executive,Late career,Accelerator,None,Master's degree,Proficient,Basic,Auditory,Advanced,Independent,Neither,Urban,Intermediate,Neutral,Low,Resources,Introverted,Skill development,100.0,1,1,negative
admin,Generation Z (18-24),Female,Asian,Senior-level,Retirement,starter,Mental,Doctoral degree,Fluent,Basic,Visual,Intermediate,Supportive,Both,Rural,None,Negative,High,Time,Ambivert,Personal interest,100.0,3,8,positive
learner,Generation Z (18-24),Male,Hispanic/Latino,Senior-level,Mid-career,Expert,Other,Doctoral degree,Fluent,None,Auditory,Intermediate,Independent,Cooperative,Suburban,Basic,Neutral,Low,Time,Extroverted,Career advancement,100.0,6,5,positive
learner,Baby Boomers (55-75),Male,Hispanic/Latino,Senior-level,Late career,starter,None,Master's degree,Basic,Intermediate,Auditory,Basic,Competitive,Neither,Urban,Intermediate,Positive,Medium,Resources,Ambivert,Career advancement,47.52,0,0,negative
learner,Generation X (40-55),Other,African American,Entry-level,Mid-career,Expert,Physical,Doctoral degree,Fluent,Advanced,Auditory,Advanced,Collaborative,Competitive,Urban,Advanced,Positive,Low,Resources,Extroverted,Skill development,93.19,0,0,negative
learner,Millennials (25-40),Other,Asian,Entry-level,Retirement,Accelerator,Mental,Bachelor's degree,Proficient,None,Auditory,Basic,Independent,Cooperative,Urban,None,Negative,High,Accessibility,Introverted,Skill development,100.0,7,7,negative
admin,Generation X (40-55),Female,Asian,Mid-level,Early career,Builder,None,Bachelor's degree,None,Basic,Auditory,None,Competitive,Cooperative,Urban,Basic,Positive,Low,Interest,Ambivert,Skill development,2.35,0,0,negative
admin,Generation Z (18-24),Other,Asian,Senior-level,Retirement,starter,None,Some college,Basic,None,Visual,None,Collaborative,Competitive,Suburban,Basic,Positive,High,Interest,Extroverted,Skill development,33.95,0,0,positive
admin,Millennials (25-40),Female,Other,Mid-level,Early career,starter,Physical,High school or below,None,Advanced,Kinesthetic,Intermediate,Supportive,Neither,Urban,None,Negative,High,Accessibility,Ambivert,Personal interest,59.87,0,0,negative
admin,Millennials (25-40),Male,Hispanic/Latino,Entry-level,Early career,starter,Mental,Bachelor's degree,Basic,Intermediate,Visual,Basic,Competitive,Both,Rural,None,Negative,Medium,Accessibility,Ambivert,Personal interest,42.23,0,0,positive
learner,Millennials (25-40),Other,Asian,Senior-level,Mid-career,Builder,Other,High school or below,Proficient,Basic,Visual,Intermediate,Collaborative,Neither,Rural,None,Positive,High,Accessibility,Extroverted,Skill development,82.37,0,0,negative
admin,Millennials (25-40),Male,Hispanic/Latino,Executive,Mid-career,Builder,Other,Bachelor's degree,Basic,Basic,Kinesthetic,None,Collaborative,Competitive,Suburban,Intermediate,Neutral,Low,Interest,Ambivert,Skill development,49.79,0,0,positive
learner,Generation Z (18-24),Male,Other,Mid-level,Late career,Builder,None,Master's degree,None,Advanced,Reading/Writing,Intermediate,Collaborative,Both,Urban,None,Neutral,Low,Time,Introverted,Skill development,100.0,7,1,positive
admin,Generation X (40-55),Female,Asian,Executive,Late career,Accelerator,None,Some college,Basic,None,Reading/Writing,None,Independent,Neither,Urban,Advanced,Positive,Medium,Accessibility,Introverted,Career advancement,100.0,2,1,positive
learner,Generation X (40-55),Female,Hispanic/Latino,Entry-level,Late career,Expert,Physical,Some college,None,Advanced,Kinesthetic,Advanced,Collaborative,Cooperative,Suburban,None,Negative,Low,Resources,Ambivert,Career advancement,100.0,6,10,negative
admin,Generation Z (18-24),Male,Asian,Senior-level,Retirement,Accelerator,None,Doctoral degree,Basic,Intermediate,Reading/Writing,Basic,Collaborative,Cooperative,Urban,None,Negative,Low,Resources,Extroverted,Career advancement,36.56,0,0,positive
learner,Millennials (25-40),Male,Asian,Mid-level,Retirement,Builder,None,Some college,Fluent,Basic,Kinesthetic,None,Independent,Competitive,Rural,Basic,Negative,Medium,Resources,Introverted,Career advancement,22.85,0,0,negative
admin,Baby Boomers (55-75),Other,Other,Mid-level,Retirement,starter,None,Master's degree,Fluent,Basic,Kinesthetic,Intermediate,Competitive,Cooperative,Urban,None,Neutral,High,Resources,Introverted,Requirement,98.17,0,0,positive
learner,Generation X (40-55),Male,African American,Mid-level,Early career,Expert,Physical,Bachelor's degree,Proficient,None,Reading/Writing,None,Collaborative,Cooperative,Urban,None,Positive,Medium,Resources,Extroverted,Personal interest,80.75,0,0,negative
learner,Millennials (25-40),Female,Other,Entry-level,Mid-career,Accelerator,None,High school or below,Basic,Basic,Reading/Writing,None,Collaborative,Neither,Rural,Advanced,Neutral,Medium,Accessibility,Introverted,Career advancement,88.07,0,0,positive
admin,Millennials (25-40),Male,Other,Mid-level,Early career,Expert,Mental,Some college,Proficient,Intermediate,Auditory,Basic,Competitive,Cooperative,Rural,Intermediate,Positive,Low,Resources,Introverted,Requirement,64.17,0,0,negative
learner,Baby Boomers (55-75),Female,African American,Executive,Late career,Expert,None,High school or below,Proficient,None,Visual,Intermediate,Supportive,Both,Suburban,Intermediate,Negative,Medium,Accessibility,Ambivert,Requirement,11.85,0,0,positive
admin,Generation Z (18-24),Male,Caucasian,Mid-level,Mid-career,starter,Mental,Bachelor's degree,Proficient,None,Auditory,None,Competitive,Cooperative,Urban,None,Positive,Low,Time,Introverted,Skill development,100.0,7,8,positive
learner,Baby Boomers (55-75),Other,Caucasian,Senior-level,Retirement,Builder,None,Master's degree,Basic,Intermediate,Visual,None,Supportive,Neither,Suburban,None,Neutral,High,Resources,Introverted,Requirement,12.55,0,0,positive
learner,Baby Boomers (55-75),Male,Hispanic/Latino,Senior-level,Late career,Builder,None,Master's degree,Basic,Basic,Kinesthetic,Advanced,Independent,Both,Urban,Intermediate,Negative,High,Accessibility,Ambivert,Requirement,36.01,0,0,positive
admin,Generation Z (18-24),Male,African American,Mid-level,Mid-career,Accelerator,Physical,Some college,Proficient,None,Auditory,None,Competitive,Neither,Rural,Advanced,Negative,Low,Time,Extroverted,Requirement,100.0,4,2,positive
admin,Baby Boomers (55-75),Other,Caucasian,Senior-level,Late career,Expert,None,Master's degree,Basic,Intermediate,Auditory,Advanced,Supportive,Both,Suburban,Basic,Positive,High,Accessibility,Introverted,Requirement,100.0,3,9,positive
learner,Millennials (25-40),Male,African American,Mid-level,Retirement,Expert,Mental,Bachelor's degree,Proficient,Advanced,Reading/Writing,Basic,Competitive,Competitive,Urban,Advanced,Positive,Low,Resources,Ambivert,Requirement,100.0,5,1,negative
admin,Generation Z (18-24),Other,African American,Senior-level,Retirement,starter,None,Doctoral degree,Proficient,Intermediate,Visual,None,Supportive,Both,Rural,Basic,Neutral,Low,Accessibility,Ambivert,Career advancement,55.67,0,0,negative
admin,Generation Z (18-24),Male,Asian,Entry-level,Late career,starter,Other,High school or below,Fluent,None,Kinesthetic,None,Collaborative,Competitive,Urban,Basic,Neutral,Medium,Resources,Introverted,Requirement,81.03,0,0,positive
learner,Generation X (40-55),Other,Asian,Senior-level,Mid-career,Expert,Physical,Bachelor's degree,Proficient,None,Reading/Writing,None,Supportive,Cooperative,Rural,Basic,Neutral,High,Time,Ambivert,Requirement,8.29,0,0,positive
learner,Generation X (40-55),Other,Hispanic/Latino,Mid-level,Retirement,Builder,None,Some college,None,Intermediate,Kinesthetic,Advanced,Independent,Competitive,Rural,Advanced,Positive,Low,Time,Introverted,Personal interest,100.0,3,7,positive
admin,Baby Boomers (55-75),Female,African American,Entry-level,Early career,Expert,None,High school or below,Fluent,None,Kinesthetic,Intermediate,Collaborative,Cooperative,Urban,Basic,Negative,High,Accessibility,Extroverted,Career advancement,100.0,4,5,positive
admin,Generation X (40-55),Male,Other,Mid-level,Retirement,Builder,Other,High school or below,Fluent,None,Auditory,Basic,Supportive,Cooperative,Urban,Advanced,Negative,Medium,Interest,Ambivert,Skill development,100.0,6,1,positive
learner,Generation Z (18-24),Other,Asian,Senior-level,Mid-career,Builder,Mental,Bachelor's degree,Fluent,None,Auditory,Basic,Collaborative,Neither,Urban,Basic,Negative,Low,Resources,Introverted,Career advancement,100.0,5,7,positive
learner,Generation X (40-55),Male,Caucasian,Executive,Retirement,Accelerator,Mental,Master's degree,None,Basic,Visual,Advanced,Supportive,Competitive,Rural,Advanced,Negative,Medium,Accessibility,Ambivert,Career advancement,12.16,0,0,positive
learner,Baby Boomers (55-75),Other,Asian,Entry-level,Retirement,Builder,None,Bachelor's degree,Proficient,None,Kinesthetic,Intermediate,Supportive,Competitive,Rural,Basic,Neutral,Low,Time,Ambivert,Career advancement,48.97,0,0,negative
admin,Generation X (40-55),Other,Caucasian,Senior-level,Early career,starter,None,Bachelor's degree,Fluent,Advanced,Reading/Writing,None,Collaborative,Both,Urban,Intermediate,Negative,Low,Time,Introverted,Career advancement,9.32,0,0,positive
learner,Baby Boomers (55-75),Male,Hispanic/Latino,Senior-level,Late career,Expert,Mental,Bachelor's degree,None,Advanced,Reading/Writing,Intermediate,Collaborative,Cooperative,Suburban,Advanced,Negative,Medium,Accessibility,Extroverted,Career advancement,10.1,0,0,negative
admin,Generation X (40-55),Other,Other,Executive,Early career,Builder,Other,High school or below,Fluent,Advanced,Auditory,Advanced,Competitive,Cooperative,Suburban,Advanced,Negative,Low,Interest,Extroverted,Personal interest,54.24,0,0,positive
learner,Millennials (25-40),Male,Hispanic/Latino,Executive,Late career,Builder,None,Some college,Basic,Advanced,Visual,Basic,Collaborative,Both,Urban,Intermediate,Neutral,High,Resources,Ambivert,Requirement,100.0,4,9,positive
admin,Baby Boomers (55-75),Other,Other,Mid-level,Mid-career,Expert,None,Master's degree,Basic,Advanced,Kinesthetic,None,Collaborative,Both,Urban,Intermediate,Neutral,High,Resources,Extroverted,Skill development,100.0,7,10,negative
admin,Millennials (25-40),Male,Caucasian,Executive,Early career,starter,None,Master's degree,Proficient,None,Kinesthetic,None,Independent,Cooperative,Rural,None,Neutral,Low,Resources,Introverted,Career advancement,49.97,0,0,negative
admin,Baby Boomers (55-75),Other,African American,Entry-level,Early career,Builder,Physical,Some college,None,Intermediate,Visual,None,Supportive,Neither,Suburban,Intermediate,Positive,Low,Time,Extroverted,Skill development,47.45,0,0,positive
learner,Baby Boomers (55-75),Male,Asian,Senior-level,Retirement,Expert,Other,Doctoral degree,None,Advanced,Visual,Basic,Independent,Neither,Urban,Basic,Positive,Low,Time,Ambivert,Career advancement,92.86,0,0,negative
admin,Millennials (25-40),Male,Asian,Executive,Early career,Expert,Physical,Bachelor's degree,Fluent,Basic,Reading/Writing,Basic,Collaborative,Competitive,Urban,Advanced,Negative,High,Time,Ambivert,Personal interest,90.52,0,0,positive
learner,Millennials (25-40),Other,African American,Entry-level,Late career,starter,Physical,Some college,Proficient,None,Auditory,None,Independent,Cooperative,Urban,Advanced,Negative,Medium,Interest,Extroverted,Personal interest,100.0,3,5,negative
admin,Generation Z (18-24),Female,Hispanic/Latino,Executive,Mid-career,Accelerator,Other,High school or below,Fluent,None,Visual,Advanced,Competitive,Neither,Urban,None,Positive,Medium,Accessibility,Introverted,Personal interest,100.0,2,5,positive
learner,Generation Z (18-24),Other,Hispanic/Latino,Senior-level,Late career,Accelerator,Mental,Doctoral degree,Fluent,Basic,Visual,Advanced,Supportive,Cooperative,Suburban,Basic,Positive,Medium,Accessibility,Introverted,Career advancement,56.29,0,0,negative
admin,Generation X (40-55),Other,African American,Senior-level,Late career,Accelerator,None,High school or below,Fluent,Advanced,Visual,Advanced,Collaborative,Competitive,Rural,Advanced,Negative,Low,Accessibility,Extroverted,Skill development,75.84,0,0,negative
learner,Generation Z (18-24),Male,African American,Mid-level,Mid-career,starter,None,Bachelor's degree,Basic,Advanced,Reading/Writing,Intermediate,Competitive,Neither,Urban,Intermediate,Positive,Low,Resources,Ambivert,Skill development,78.11,0,0,negative
admin,Generation X (40-55),Female,Other,Entry-level,Mid-career,Expert,Mental,Master's degree,Fluent,Intermediate,Kinesthetic,Advanced,Supportive,Cooperative,Rural,Advanced,Neutral,Medium,Time,Extroverted,Personal interest,9.11,0,0,positive
admin,Millennials (25-40),Other,Other,Mid-level,Retirement,Accelerator,None,Master's degree,Proficient,Advanced,Reading/Writing,Intermediate,Competitive,Both,Rural,Basic,Positive,Low,Time,Extroverted,Requirement,94.75,0,0,negative
admin,Generation Z (18-24),Female,Asian,Entry-level,Early career,Expert,Other,Some college,None,Intermediate,Kinesthetic,Advanced,Competitive,Neither,Suburban,Advanced,Positive,Medium,Time,Introverted,Requirement,47.69,0,0,negative
learner,Baby Boomers (55-75),Male,Other,Mid-level,Early career,starter,None,Some college,None,Advanced,Kinesthetic,None,Collaborative,Cooperative,Suburban,Intermediate,Negative,Low,Accessibility,Extroverted,Career advancement,87.49,0,0,negative
learner,Generation Z (18-24),Other,Asian,Entry-level,Early career,Expert,Mental,High school or below,Proficient,None,Kinesthetic,Basic,Competitive,Both,Rural,Advanced,Neutral,Medium,Time,Introverted,Career advancement,100.0,4,1,positive
admin,Generation Z (18-24),Male,Other,Senior-level,Early career,starter,Physical,High school or below,Proficient,Advanced,Kinesthetic,None,Competitive,Neither,Rural,None,Negative,Low,Interest,Introverted,Career advancement,5.05,0,0,negative
admin,Generation Z (18-24),Other,Hispanic/Latino,Executive,Early career,Expert,Mental,Some college,Basic,Intermediate,Visual,Basic,Independent,Competitive,Rural,Advanced,Positive,Medium,Time,Extroverted,Skill development,100.0,7,6,negative
learner,Generation X (40-55),Male,African American,Executive,Early career,starter,Physical,High school or below,None,Advanced,Visual,Intermediate,Competitive,Both,Rural,None,Negative,Low,Interest,Introverted,Skill development,70.45,0,0,positive
admin,Millennials (25-40),Female,African American,Senior-level,Mid-career,starter,Mental,Bachelor's degree,Proficient,Intermediate,Kinesthetic,Advanced,Collaborative,Neither,Rural,Intermediate,Positive,High,Accessibility,Ambivert,Skill development,63.33,0,0,negative
learner,Millennials (25-40),Female,Other,Senior-level,Early career,Accelerator,Mental,Some college,None,Intermediate,Visual,Basic,Independent,Competitive,Suburban,Intermediate,Neutral,Medium,Resources,Extroverted,Requirement,91.38,0,0,positive
admin,Millennials (25-40),Other,Hispanic/Latino,Mid-level,Late career,starter,None,Bachelor's degree,None,Intermediate,Kinesthetic,Intermediate,Independent,Competitive,Urban,Intermediate,Neutral,Medium,Interest,Ambivert,Personal interest,53.68,0,0,negative
learner,Baby Boomers (55-75),Other,African American,Mid-level,Retirement,starter,None,Bachelor's degree,None,None,Kinesthetic,Intermediate,Supportive,Both,Urban,Advanced,Negative,Low,Accessibility,Introverted,Skill development,2.96,0,0,positive
learner,Baby Boomers (55-75),Female,Caucasian,Executive,Mid-career,Accelerator,Other,Some college,Fluent,Intermediate,Visual,Intermediate,Collaborative,Neither,Rural,None,Neutral,High,Time,Extroverted,Requirement,13.22,0,0,negative
learner,Generation X (40-55),Female,African American,Executive,Early career,Builder,None,Bachelor's degree,None,None,Auditory,None,Independent,Neither,Rural,None,Negative,Medium,Accessibility,Ambivert,Skill development,75.75,0,0,positive
admin,Generation Z (18-24),Female,Hispanic/Latino,Senior-level,Mid-career,Accelerator,Other,Bachelor's degree,Fluent,Intermediate,Kinesthetic,Intermediate,Collaborative,Competitive,Urban,Intermediate,Positive,Low,Time,Introverted,Requirement,84.43,0,0,negative
admin,Generation X (40-55),Other,Other,Entry-level,Early career,Accelerator,None,Doctoral degree,None,None,Auditory,Advanced,Collaborative,Cooperative,Urban,Advanced,Negative,High,Interest,Ambivert,Skill development,94.19,0,0,negative
learner,Baby Boomers (55-75),Male,Asian,Executive,Retirement,Accelerator,Physical,Some college,Basic,Basic,Reading/Writing,None,Supportive,Neither,Rural,Intermediate,Positive,Medium,Resources,Introverted,Skill development,34.81,0,0,positive
learner,Generation X (40-55),Female,African American,Senior-level,Mid-career,Builder,Mental,Bachelor's degree,None,Intermediate,Kinesthetic,Advanced,Competitive,Neither,Urban,Advanced,Neutral,Medium,Interest,Introverted,Personal interest,10.01,0,0,positive
learner,Generation X (40-55),Female,Caucasian,Senior-level,Late career,Builder,Physical,Doctoral degree,Fluent,Advanced,Visual,Basic,Supportive,Both,Suburban,Basic,Positive,Medium,Time,Ambivert,Skill development,6.14,0,0,positive
